qt_to_Q	unpol_bn	err	unpol_rc	err	sivers_bn	err	sivers_rc	err	collins_bn	err	collins_rc	err
7.100000e-01	1.023061e-03	1.135826e-17	1.224676e-03	1.991830e-08	6.140493e-05	1.037145e-07	5.141923e-05	8.672242e-08	3.684085e-05	1.728674e-07	3.084882e-05	1.438701e-07	
7.200000e-01	9.037047e-04	1.003314e-17	1.101252e-03	1.954035e-08	6.083357e-05	1.078228e-07	5.004098e-05	8.859087e-08	3.830018e-05	1.712589e-07	3.150424e-05	1.400016e-07	
7.300000e-01	7.969045e-04	8.847417e-18	9.897399e-04	1.909429e-08	6.022788e-05	1.121091e-07	4.860986e-05	9.040321e-08	3.982273e-05	1.695538e-07	3.213988e-05	1.359866e-07	
7.400000e-01	7.015216e-04	7.788455e-18	8.891182e-04	1.859264e-08	5.958877e-05	1.165822e-07	4.712490e-05	9.213976e-08	4.141161e-05	1.677546e-07	3.275152e-05	1.318326e-07	
7.500000e-01	6.164975e-04	6.844497e-18	7.984374e-04	1.804771e-08	5.891720e-05	1.212512e-07	4.572731e-05	9.405881e-08	4.307011e-05	1.658640e-07	3.333450e-05	1.275479e-07	
7.600000e-01	5.408507e-04	6.004649e-18	7.168142e-04	1.746750e-08	5.821413e-05	1.261259e-07	4.402788e-05	9.537269e-08	4.480168e-05	1.638847e-07	3.388382e-05	1.231415e-07	
7.700000e-01	4.736742e-04	5.258840e-18	6.434143e-04	1.686105e-08	5.748056e-05	1.312166e-07	4.241744e-05	9.683034e-08	4.660996e-05	1.618195e-07	3.439495e-05	1.186261e-07	
7.800000e-01	4.141319e-04	4.597787e-18	5.774901e-04	1.623725e-08	5.671749e-05	1.365340e-07	4.080511e-05	9.823971e-08	4.849877e-05	1.596713e-07	3.486194e-05	1.140111e-07	
7.900000e-01	3.614553e-04	4.012960e-18	5.183365e-04	1.560233e-08	5.592595e-05	1.420895e-07	3.951970e-05	1.003972e-07	5.047216e-05	1.574430e-07	3.527939e-05	1.093097e-07	
8.000000e-01	3.149401e-04	3.496537e-18	4.653060e-04	1.496153e-08	5.510700e-05	1.478950e-07	3.738558e-05	1.003681e-07	5.253438e-05	1.551375e-07	3.564174e-05	1.045361e-07	
8.100000e-01	2.739423e-04	3.041370e-18	4.178039e-04	1.432120e-08	5.426169e-05	1.539633e-07	3.594719e-05	1.020121e-07	5.468990e-05	1.527577e-07	3.594343e-05	9.970552e-08	
8.200000e-01	2.378748e-04	2.640941e-18	3.752866e-04	1.368492e-08	5.339110e-05	1.603074e-07	3.394785e-05	1.019638e-07	5.694344e-05	1.503069e-07	3.617883e-05	9.483411e-08	
8.300000e-01	2.062037e-04	2.289321e-18	3.372544e-04	1.305565e-08	5.249634e-05	1.669416e-07	3.259635e-05	1.036592e-07	5.929998e-05	1.477879e-07	3.634281e-05	8.993966e-08	
8.400000e-01	1.784447e-04	1.981134e-18	3.032567e-04	1.243873e-08	5.157850e-05	1.738805e-07	3.042148e-05	1.025789e-07	6.176477e-05	1.452040e-07	3.642997e-05	8.503958e-08	
8.500000e-01	1.541595e-04	1.711514e-18	2.728770e-04	1.183515e-08	5.063870e-05	1.811396e-07	2.860841e-05	1.023484e-07	6.434332e-05	1.425583e-07	3.643605e-05	8.015387e-08	
8.600000e-01	1.329526e-04	1.476070e-18	2.457405e-04	1.124732e-08	4.967806e-05	1.887355e-07	2.694169e-05	1.023466e-07	6.704148e-05	1.398539e-07	3.635699e-05	7.530210e-08	
8.700000e-01	1.144679e-04	1.270849e-18	2.215072e-04	1.067687e-08	4.869773e-05	1.966853e-07	2.522651e-05	1.018551e-07	6.986538e-05	1.370941e-07	3.618945e-05	7.050434e-08	
8.800000e-01	9.838565e-05	1.092300e-18	1.998616e-04	1.012428e-08	4.769883e-05	2.050075e-07	2.353943e-05	1.011134e-07	7.282153e-05	1.342820e-07	3.593236e-05	6.578342e-08	
8.900000e-01	8.441915e-05	9.372409e-19	1.805384e-04	9.591912e-09	4.668252e-05	2.137212e-07	2.189779e-05	1.001641e-07	7.591675e-05	1.314209e-07	3.558216e-05	6.115545e-08	
9.000000e-01	7.231227e-05	8.028275e-19	1.632950e-04	9.080851e-09	4.564995e-05	2.228467e-07	2.036813e-05	9.930533e-08	7.915828e-05	1.285140e-07	3.513649e-05	5.663717e-08	
9.100000e-01	6.183656e-05	6.865237e-19	1.478814e-04	8.589554e-09	4.460226e-05	2.324056e-07	1.880415e-05	9.782327e-08	8.255372e-05	1.255645e-07	3.460118e-05	5.225588e-08	
