qt_to_Q	unpol_bn	err	unpol_rc	err	sivers_bn	err	sivers_rc	err	collins_bn	err	collins_rc	err
9.700000e-01	1.891146e-09	2.099594e-23	5.806065e-09	3.958924e-13	2.180088e-02	3.422940e-16	1.020781e-02	1.089764e-02	-9.349749e-16	6.137395e-05	-5.076067e-04	1.144591e-03	
9.800000e-01	1.537089e-09	1.706511e-23	5.028744e-09	3.529942e-13	2.152808e-02	3.380108e-16	9.758061e-03	1.080100e-02	-9.235782e-16	6.060595e-05	-5.075161e-04	1.061478e-03	
9.900000e-01	1.246692e-09	1.384106e-23	4.348793e-09	3.135237e-13	2.124732e-02	3.336026e-16	9.328705e-03	1.068011e-02	-9.110888e-16	5.981556e-05	-5.054304e-04	9.864862e-04	
1.000000e+00	1.009034e-09	1.120253e-23	3.748764e-09	2.768093e-13	2.095880e-02	3.290725e-16	8.898001e-03	1.051141e-02	-8.980235e-16	5.900331e-05	-5.022233e-04	9.211889e-04	
1.010000e+00	8.149661e-10	9.047941e-24	3.231279e-09	2.440412e-13	2.066271e-02	3.244236e-16	8.478842e-03	1.031061e-02	-8.854910e-16	5.816974e-05	-5.023606e-04	9.450322e-04	
1.020000e+00	6.568419e-10	7.292410e-24	2.773151e-09	2.136864e-13	2.035923e-02	3.196587e-16	8.070574e-03	1.007858e-02	-8.729719e-16	5.731540e-05	-4.950138e-04	9.088174e-04	
1.030000e+00	5.282873e-10	5.865167e-24	2.371172e-09	1.860303e-13	2.004857e-02	3.147811e-16	7.700651e-03	9.852322e-03	-8.595032e-16	5.644084e-05	-4.724162e-04	8.589904e-04	
1.040000e+00	4.240021e-10	4.707369e-24	2.017852e-09	1.608404e-13	1.973093e-02	3.097939e-16	7.342511e-03	9.601463e-03	-8.465855e-16	5.554661e-05	-4.651967e-04	8.234277e-04	
1.050000e+00	3.395899e-10	3.770205e-24	1.708065e-09	1.380640e-13	1.940651e-02	3.047002e-16	1.290781e-04	1.721014e-04	-8.328886e-16	5.463330e-05	-4.581882e-04	7.884271e-04	
1.060000e+00	2.714132e-10	3.013292e-24	1.436650e-09	1.175309e-13	1.907551e-02	2.995031e-16	6.697437e-03	9.082840e-03	-8.178937e-16	5.370146e-05	-7.298875e-04	1.190916e-03	
1.070000e+00	2.164698e-10	2.403297e-24	1.199403e-09	9.912754e-14	1.873813e-02	2.942060e-16	6.417522e-03	8.830395e-03	-8.033564e-16	5.275167e-05	-7.156162e-04	1.121785e-03	
1.080000e+00	1.722877e-10	1.912777e-24	9.927220e-10	8.272989e-14	1.839458e-02	2.888120e-16	6.168340e-03	8.589438e-03	-7.892048e-16	5.178452e-05	-7.051262e-04	1.057197e-03	
1.090000e+00	1.368366e-10	1.519191e-24	8.135065e-10	6.823222e-14	1.804508e-02	2.833244e-16	5.952026e-03	8.365264e-03	-7.739284e-16	5.080058e-05	-6.982502e-04	1.051733e-03	
1.100000e+00	1.084531e-10	1.204071e-24	6.590471e-10	5.551506e-14	1.768982e-02	2.777465e-16	5.772914e-03	8.165745e-03	-7.580926e-16	4.980045e-05	-6.991745e-04	9.903772e-04	
1.110000e+00	8.577759e-11	9.523225e-25	5.269610e-10	4.449485e-14	1.732901e-02	2.720815e-16	5.629952e-03	7.990397e-03	-7.433789e-16	4.878472e-05	-7.072235e-04	9.287721e-04	
1.120000e+00	6.770157e-11	7.516384e-25	4.150957e-10	3.504772e-14	1.696288e-02	2.663329e-16	5.531549e-03	7.851088e-03	-7.269210e-16	4.775399e-05	-7.239036e-04	8.649136e-04	
1.130000e+00	5.332332e-11	5.920078e-25	3.214789e-10	2.706599e-14	1.659164e-02	2.605040e-16	5.483021e-03	7.753887e-03	-7.106313e-16	4.670885e-05	-7.508667e-04	8.962642e-04	
1.140000e+00	4.191117e-11	4.653075e-25	2.442512e-10	2.044011e-14	1.621549e-02	2.545981e-16	5.491457e-03	7.705326e-03	-6.951430e-16	4.564991e-05	-7.898528e-04	9.680913e-04	
1.150000e+00	3.287285e-11	3.649619e-25	1.816262e-10	1.504741e-14	1.583465e-02	2.486187e-16	5.567118e-03	7.713456e-03	-6.786772e-16	4.457778e-05	-1.660544e-03	1.196784e-03	
1.160000e+00	2.573003e-11	2.856608e-25	1.318672e-10	1.075899e-14	1.544934e-02	2.425690e-16	5.722173e-03	7.784693e-03	-6.623775e-16	4.349306e-05	-1.838899e-03	8.743039e-04	
1.170000e+00	2.009739e-11	2.231258e-25	9.326187e-11	7.439744e-15	1.505978e-02	2.364525e-16	5.974173e-03	7.926561e-03	-6.456034e-16	4.239637e-05	-2.045964e-03	1.208247e-03	
1.180000e+00	1.566520e-11	1.739187e-25	6.412836e-11	4.951450e-15	1.466618e-02	2.302727e-16	6.339584e-03	8.136103e-03	-6.290891e-16	4.128831e-05	-1.383020e-03	9.640070e-04	
1.190000e+00	1.218512e-11	1.352821e-25	4.282798e-11	3.157564e-15	1.426877e-02	2.240329e-16	6.854685e-03	8.422702e-03	-6.113201e-16	4.016950e-05	-1.239608e-03	8.690161e-04	
1.200000e+00	9.458505e-12	1.050105e-25	2.780339e-11	1.930212e-15	1.386775e-02	2.177365e-16	7.531213e-03	8.746377e-03	-5.945183e-16	3.904056e-05	-1.360812e-03	1.123565e-03	
1.210000e+00	7.326799e-12	8.134381e-26	1.761387e-11	1.161761e-15	1.346336e-02	2.113871e-16	8.382503e-03	9.049480e-03	-5.770131e-16	3.790210e-05	-1.352825e-03	8.486384e-04	
1.220000e+00	5.663778e-12	6.288057e-26	1.098163e-11	7.719139e-16	1.305580e-02	2.049881e-16	9.372389e-03	9.203151e-03	-5.600863e-16	3.675474e-05	-1.336758e-03	8.579015e-04	
1.230000e+00	4.369172e-12	4.850755e-26	6.831899e-12	2.944641e-16	1.264530e-02	1.985429e-16	1.038842e-02	9.012076e-03	-5.423880e-16	3.559911e-05	-1.299812e-03	1.216266e-03	
1.240000e+00	3.363518e-12	3.734256e-26	4.314412e-12	1.368882e-16	1.223208e-02	1.920550e-16	1.123012e-02	8.268473e-03	-5.247276e-16	3.443581e-05	-1.059251e-03	9.432125e-04	
1.250000e+00	2.583992e-12	2.868808e-26	2.805223e-12	5.884880e-17	1.181636e-02	1.855278e-16	1.169221e-02	6.896437e-03	-5.063838e-16	3.326548e-05	-1.345483e-03	1.053034e-03	
1.260000e+00	1.981035e-12	2.199391e-26	1.883552e-12	2.328717e-17	1.139837e-02	1.789649e-16	1.166175e-02	5.036740e-03	-4.884426e-16	3.208873e-05	-1.087984e-03	1.022300e-03	
1.270000e+00	1.515646e-12	1.682705e-26	1.288005e-12	8.474520e-18	1.097831e-02	1.723696e-16	1.126269e-02	3.021574e-03	-4.701080e-16	3.090619e-05	-6.278133e-04	6.214904e-04	
1.280000e+00	1.157201e-12	1.284751e-26	8.531885e-13	3.550536e-18	1.055642e-02	1.657455e-16	1.067949e-02	1.118148e-03	-4.525687e-16	2.971848e-05	-4.106812e-04	1.066424e-03	
