qt_to_Q	unpol_bn	err	unpol_rc	err	sivers_bn	err	sivers_rc	err	collins_bn	err	collins_rc	err
6.000000e-01	1.691710e-06	1.878176e-20	1.702660e-05	1.550147e-09	1.609966e-03	2.527796e-17	1.442487e-04	1.312915e-07	-6.897577e-17	4.532385e-06	-6.930379e-11	3.853290e-07	
6.100000e-01	1.264550e-06	1.403933e-20	1.555139e-05	1.441126e-09	1.551905e-03	2.436635e-17	1.137529e-04	1.054033e-07	-6.660280e-17	4.368931e-06	-7.318850e-11	3.037192e-07	
6.200000e-01	9.408155e-07	1.044515e-20	1.424595e-05	1.339790e-09	1.493229e-03	2.344507e-17	8.889148e-05	8.359684e-08	-6.396282e-17	4.203744e-06	-7.921736e-11	2.371388e-07	
6.300000e-01	6.966806e-07	7.734708e-21	1.308413e-05	1.245595e-09	1.434088e-03	2.251651e-17	6.893184e-05	6.560089e-08	-6.152133e-17	4.037252e-06	-8.713479e-11	1.834643e-07	
6.400000e-01	5.134835e-07	5.700812e-21	1.204453e-05	1.158145e-09	1.374633e-03	2.158301e-17	5.288072e-05	5.083243e-08	-5.892308e-17	3.869874e-06	-9.663499e-11	1.406805e-07	
6.500000e-01	3.766911e-07	4.182111e-21	1.110932e-05	1.076921e-09	1.315009e-03	2.064686e-17	4.019943e-05	3.896819e-08	-5.635136e-17	3.702020e-06	-1.073811e-10	1.069450e-07	
6.600000e-01	2.750510e-07	3.053679e-21	1.026470e-05	1.001667e-09	1.255359e-03	1.971029e-17	3.035625e-05	2.962062e-08	-5.384133e-17	3.534092e-06	-1.190092e-10	8.061078e-08	
6.700000e-01	1.998999e-07	2.219335e-21	9.496527e-06	9.316096e-10	1.195820e-03	1.877548e-17	2.269823e-05	2.226797e-08	-5.124961e-17	3.366478e-06	-1.311839e-10	6.026958e-08	
6.800000e-01	1.446061e-07	1.605450e-21	8.797019e-06	8.666303e-10	1.136527e-03	1.784452e-17	1.684846e-05	1.660187e-08	-4.872400e-17	3.199555e-06	-1.435263e-10	4.469355e-08	
6.900000e-01	1.041209e-07	1.155974e-21	8.157022e-06	8.063136e-10	1.077609e-03	1.691946e-17	1.240946e-05	1.227142e-08	-4.617208e-17	3.033689e-06	-1.557100e-10	3.287902e-08	
7.000000e-01	7.462248e-08	8.284759e-22	7.569843e-06	7.502550e-10	1.019191e-03	1.600224e-17	9.067727e-06	8.995359e-09	-4.369722e-17	2.869231e-06	-1.674173e-10	2.399627e-08	
7.100000e-01	5.323344e-08	5.910099e-22	7.028997e-06	6.980667e-10	9.613922e-04	1.509475e-17	6.573220e-06	6.543836e-09	-4.122332e-17	2.706516e-06	-1.783798e-10	1.737753e-08	
7.200000e-01	3.779946e-08	4.196584e-22	6.529490e-06	6.495380e-10	9.043270e-04	1.419877e-17	9.400911e-06	9.353985e-09	-3.878921e-17	2.545865e-06	-1.883555e-10	1.248816e-08	
7.300000e-01	2.671628e-08	2.966103e-22	6.069455e-06	6.045103e-10	8.481037e-04	1.331601e-17	6.715722e-06	6.738925e-09	-3.637894e-17	2.387585e-06	-1.970635e-10	8.903952e-09	
7.400000e-01	1.879571e-08	2.086743e-22	1.381216e-06	1.364064e-10	7.928250e-04	1.244809e-17	9.740709e-06	9.858658e-09	-3.397348e-17	2.231964e-06	-8.350671e-10	2.575077e-08	
7.500000e-01	1.316246e-08	1.461326e-22	1.280641e-06	1.268572e-10	7.385874e-04	1.159650e-17	6.849487e-06	7.153938e-09	-3.167662e-17	2.079274e-06	-8.613465e-10	1.816440e-08	
7.600000e-01	9.175163e-09	1.018648e-22	1.189157e-06	1.180726e-10	6.854813e-04	1.076269e-17	4.775928e-06	5.275472e-09	-2.938759e-17	1.929770e-06	-8.799520e-10	1.273631e-08	
7.700000e-01	6.366377e-09	7.068098e-23	1.104184e-06	1.098412e-10	6.335910e-04	9.947965e-18	3.297491e-06	4.031736e-09	-2.716900e-17	1.783688e-06	-8.918636e-10	8.924789e-09	
7.800000e-01	4.397196e-09	4.881868e-23	1.025548e-06	1.021580e-10	5.829942e-04	9.153549e-18	2.255941e-06	3.252909e-09	-2.499401e-17	1.641248e-06	-8.967069e-10	6.297863e-09	
7.900000e-01	3.023204e-09	3.356431e-23	5.154202e-08	4.880317e-12	5.337622e-04	8.380561e-18	2.828166e-05	5.091700e-08	-2.288437e-17	1.502650e-06	-1.653518e-08	8.391591e-08	
8.000000e-01	2.069048e-09	2.297105e-23	8.214186e-08	8.026311e-12	4.859598e-04	7.630018e-18	2.165595e-05	5.299187e-08	-2.083551e-17	1.368076e-06	-9.544100e-09	3.677988e-08	
8.100000e-01	1.409575e-09	1.564943e-23	6.715952e-08	6.588626e-12	4.396451e-04	6.902835e-18	1.639148e-05	5.680105e-08	-1.884608e-17	1.237691e-06	-1.065981e-08	3.341599e-08	
8.200000e-01	9.559251e-10	1.061290e-23	2.795623e-08	2.708956e-12	3.948699e-04	6.199822e-18	1.221433e-05	6.149763e-08	-1.692881e-17	1.111639e-06	-2.321782e-08	6.369103e-08	
8.300000e-01	6.453281e-10	7.164581e-24	2.274193e-08	2.215629e-12	3.516792e-04	5.521689e-18	9.052545e-06	6.733875e-08	-1.507193e-17	9.900490e-07	-2.569532e-08	6.540258e-08	
8.400000e-01	4.336723e-10	4.814730e-24	1.847180e-08	1.807750e-12	3.101118e-04	4.869042e-18	6.615020e-06	7.362088e-08	-1.329200e-17	8.730282e-07	-2.828392e-08	6.932385e-08	
8.500000e-01	2.901152e-10	3.220926e-24	1.481325e-08	1.454870e-12	2.701999e-04	4.242389e-18	4.818191e-06	8.115822e-08	-1.159347e-17	7.606681e-07	-3.131809e-08	7.541023e-08	
8.600000e-01	1.932014e-10	2.144966e-24	1.196513e-08	1.178781e-12	2.319695e-04	3.642135e-18	3.421937e-06	8.833395e-08	-9.946197e-18	6.530416e-07	-3.419748e-08	8.169014e-08	
8.700000e-01	1.280808e-10	1.421983e-24	9.409741e-09	9.293600e-13	1.954403e-04	3.068593e-18	2.459118e-06	9.875445e-08	-8.381110e-18	5.502043e-07	-3.809813e-08	9.069456e-08	
8.800000e-01	8.452699e-11	9.384381e-25	7.579644e-09	7.501220e-13	1.606259e-04	2.521975e-18	1.675602e-06	1.067000e-07	-6.889508e-18	4.521948e-07	-4.116602e-08	9.785667e-08	
8.900000e-01	5.553250e-11	6.165346e-25	6.051990e-09	5.999246e-13	1.275342e-04	2.002406e-18	1.107256e-06	1.146825e-07	-5.467862e-18	3.590350e-07	-4.458222e-08	1.059162e-07	
9.000000e-01	3.631975e-11	4.032302e-25	4.888262e-09	4.853471e-13	9.616733e-05	1.509916e-18	6.992852e-07	1.220539e-07	-4.123210e-18	2.707307e-07	-4.742089e-08	1.126357e-07	
9.100000e-01	2.364750e-11	2.625400e-25	3.947764e-09	3.926151e-13	6.652168e-05	1.044452e-18	4.181450e-07	1.296389e-07	-2.850642e-18	1.872721e-07	-5.012489e-08	1.190495e-07	
9.200000e-01	1.532773e-11	1.701719e-25	6.303091e-09	6.288825e-13	3.858854e-05	6.058758e-19	2.300384e-07	1.380987e-07	-1.653571e-18	1.086346e-07	-2.662989e-08	6.324618e-08	
9.300000e-01	9.890613e-12	1.098079e-25	5.040269e-09	5.030797e-13	1.235403e-05	1.939696e-19	1.070136e-07	1.473042e-07	-5.293706e-19	3.477911e-08	-2.807019e-08	6.666667e-08	
9.400000e-01	6.353672e-12	7.053992e-26	4.023230e-09	4.017406e-13	-1.220057e-05	1.915603e-19	2.867073e-08	1.513288e-07	5.226469e-19	3.434711e-08	-2.945614e-08	6.995839e-08	
9.500000e-01	4.063360e-12	4.511236e-26	3.207836e-09	3.204047e-13	-3.509857e-05	5.510800e-19	-1.481650e-08	1.621762e-07	1.504193e-18	9.880964e-08	-3.075263e-08	7.303767e-08	
9.600000e-01	2.587067e-12	2.872222e-26	2.555378e-09	2.552684e-13	-5.636757e-05	8.850230e-19	-3.548886e-08	1.666688e-07	2.416921e-18	1.586862e-07	-3.193668e-08	7.584985e-08	
9.700000e-01	1.639815e-12	1.820560e-26	2.032714e-09	2.031174e-13	-7.603926e-05	1.193887e-18	-4.126121e-08	1.726988e-07	3.260732e-18	2.140661e-07	-3.300952e-08	7.839787e-08	
9.800000e-01	1.034784e-12	1.148840e-26	1.620016e-09	1.618869e-13	-9.414906e-05	1.478227e-18	-3.755341e-08	1.783409e-07	4.038473e-18	2.650489e-07	-3.384535e-08	8.038298e-08	
9.900000e-01	6.500912e-13	7.217462e-27	1.290405e-09	1.289776e-13	-1.107359e-04	1.738655e-18	-1.388539e-08	9.009930e-08	4.747720e-18	3.117441e-07	-3.450951e-08	8.196032e-08	
1.000000e+00	4.066042e-13	4.514213e-27	1.041723e-09	1.041353e-13	-1.258417e-04	1.975831e-18	-7.510658e-09	8.752493e-08	5.395955e-18	3.542701e-07	-3.450742e-08	8.195532e-08	
1.010000e+00	2.531889e-13	2.810961e-27	8.314482e-10	8.311735e-14	-1.395115e-04	2.190459e-18	-1.352377e-09	8.782153e-08	5.981604e-18	3.927533e-07	-3.468904e-08	8.238663e-08	
1.020000e+00	1.569622e-13	1.742631e-27	3.936730e-09	3.931505e-13	-1.517927e-04	2.383286e-18	4.515064e-09	8.745657e-08	6.507625e-18	4.273275e-07	-5.842854e-09	1.387680e-08	
1.030000e+00	9.687811e-14	1.075563e-27	3.231037e-09	3.222978e-13	-1.627350e-04	2.555091e-18	9.993693e-09	8.887030e-08	6.981291e-18	4.581324e-07	-5.643260e-09	1.340276e-08	
1.040000e+00	5.953035e-14	6.609196e-28	2.648325e-09	2.645819e-13	-1.723902e-04	2.706685e-18	1.447651e-08	8.724485e-08	7.389848e-18	4.853136e-07	-5.424961e-09	1.288430e-08	
1.050000e+00	3.641963e-14	4.043392e-28	2.168136e-09	2.167642e-13	-1.808114e-04	2.838907e-18	1.796680e-08	8.478957e-08	7.748894e-18	5.090212e-07	-5.190003e-09	1.232627e-08	
1.060000e+00	2.218294e-14	2.462801e-28	1.773272e-09	1.771794e-13	-1.880534e-04	2.952613e-18	2.038015e-08	8.127449e-08	8.060048e-18	5.294089e-07	-4.940382e-09	1.173341e-08	
1.070000e+00	1.345213e-14	1.493486e-28	1.449257e-09	1.448609e-13	-1.941719e-04	3.048678e-18	2.068616e-08	7.304863e-08	8.325798e-18	5.466335e-07	-4.678131e-09	1.111057e-08	
1.080000e+00	8.121810e-15	9.017020e-29	1.183795e-09	1.182909e-13	-1.992232e-04	3.127989e-18	2.124006e-08	6.852349e-08	8.542407e-18	5.608541e-07	-4.405822e-09	1.046383e-08	
1.090000e+00	4.882098e-15	5.420217e-29	9.667517e-10	9.665514e-14	-2.032644e-04	3.191440e-18	2.061834e-08	6.212029e-08	8.716140e-18	5.722310e-07	-4.125544e-09	9.798171e-09	
1.100000e+00	2.921820e-15	3.243872e-29	7.895996e-10	7.892987e-14	-2.063527e-04	3.239928e-18	1.953283e-08	5.584569e-08	8.851163e-18	5.809251e-07	-3.839652e-09	9.119176e-09	
1.110000e+00	1.740985e-15	1.932882e-29	1.412967e-09	1.412887e-13	-2.085452e-04	3.274352e-18	2.793418e-09	7.669776e-09	8.934889e-18	5.870973e-07	-1.621368e-09	3.850749e-09	
1.120000e+00	1.032839e-15	1.146682e-29	1.155806e-09	1.155745e-13	-2.098987e-04	3.295604e-18	2.647236e-09	7.043412e-09	9.005998e-18	5.909079e-07	-1.488869e-09	3.536064e-09	
1.130000e+00	6.100533e-16	6.772952e-30	9.439379e-10	9.438977e-14	-2.104697e-04	3.304569e-18	2.479115e-09	6.436289e-09	9.015798e-18	5.925153e-07	-1.361259e-09	3.232991e-09	
1.140000e+00	3.587575e-16	3.983008e-30	7.699607e-10	7.699398e-14	-2.103138e-04	3.302121e-18	2.308793e-09	5.880217e-09	9.014669e-18	5.920764e-07	-1.238721e-09	2.941962e-09	
1.150000e+00	2.100552e-16	2.332081e-30	6.385058e-10	6.384988e-14	-2.094857e-04	3.289119e-18	2.351261e-09	5.899050e-09	8.976225e-18	5.897450e-07	-1.102174e-09	2.617663e-09	
1.160000e+00	1.224520e-16	1.359490e-30	5.089868e-10	5.088605e-14	-2.080390e-04	3.266404e-18	9.168287e-09	2.273261e-08	8.924942e-18	5.856723e-07	-1.014135e-09	2.408572e-09	
1.170000e+00	7.107205e-17	7.890583e-31	4.187671e-08	4.187176e-12	-2.060260e-04	3.234799e-18	9.178502e-12	2.254831e-11	8.836077e-18	5.800054e-07	-8.987337e-12	2.134493e-11	
1.180000e+00	4.107079e-17	4.559774e-31	2.149804e-10	2.148762e-14	-2.034977e-04	3.195102e-18	1.528119e-08	3.726864e-08	8.732859e-18	5.728877e-07	-1.268872e-09	3.013570e-09	
1.190000e+00	2.363029e-17	2.623489e-31	3.479701e-08	3.479648e-12	-2.005033e-04	3.148088e-18	5.856812e-12	1.420264e-11	8.594358e-18	5.644579e-07	-5.648036e-12	1.341408e-11	
1.200000e+00	1.353651e-17	1.502855e-31	2.363031e-10	2.363022e-14	-1.970905e-04	3.094503e-18	1.303602e-09	3.147070e-09	8.446371e-18	5.548501e-07	-5.956620e-10	1.414697e-09	
1.210000e+00	7.720522e-18	8.571501e-32	2.017070e-10	2.016964e-14	-1.933050e-04	3.035068e-18	1.117755e-09	2.688930e-09	8.283660e-18	5.441933e-07	-4.968005e-10	1.179901e-09	
1.220000e+00	4.384183e-18	4.867421e-32	2.045991e-10	2.045795e-14	-1.891909e-04	2.970472e-18	9.448878e-10	2.266800e-09	8.114078e-18	5.326110e-07	-3.466035e-10	8.231833e-10	
1.230000e+00	2.478750e-18	2.751965e-32	1.771527e-10	1.771453e-14	-1.847899e-04	2.901373e-18	7.335685e-10	1.756030e-09	7.924586e-18	5.202215e-07	-2.815904e-10	6.687773e-10	
